name,city,street_address,logo_url,latitude,longitude
Child And Mother Medical Cente,Karachi,A:612 Phase 1 Gulshan-e-Hadeed Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Children Cancer Foundation Pakistan Trust,Karachi,"ST-1/C, Block-10, Ayesha Manzil FB Area Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Children Cancer Hospital,Karachi,Ayesha Manzil FB Area Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Amina Skin Clinic,Lahore,"1st Floor, Emporium 2, Falcon Complex Gulberg 3 Lahore",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Dr Imran Clinic,Lahore,128 - B Model Town Lahore,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
CDC  Cedar Diagnostic Center,Karachi,Plot#34  Shop 1&2  Model Colony Sheet 4 Lasi Para Model Colony Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,24.901931,67.18311
Center of Manual Therapy,Karachi,"Alpha Arcade Building, 9 Jamshed Rd, Jamshed Quarters Amil Colony Karachi Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.881044,67.042461
Central Audiology & Hearing Aid Clinic,Karachi,"Mahenti Tower Chadhry? Khaliq-uz-Zaman Rd, opp. Dehli Colony? G-18/VI Block 8 Clifton Clifton Block 8 Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,25.192047,66.951276
Central Clinics,Karachi,"Nazimabad, Nawab Siddique Ali Khan Rd, Opp Imtiaz Supermarket Nazimabad Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Centre Of Inclusive Care,Karachi,"F-175/3 Near Dow Talwar, block 5 Clifton Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.860734,67.001136
Centre of Modern Dentistry,Karachi,"Grey Skyline, Block-13, 2 Jauhar Chowrangi Road, Block 13 Gulistan-e-Johar Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Cardiac Emergency Center (Landhi),Karachi,"K.I.H.D, Unit # 4, City District Govt Babar Market Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Cardio Diabetes Clinic,Karachi,"5-B, 1/B, Nazimabad-5 Nazimabad Block 5 Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Care + Care Clinic,Karachi,Delhi Colony Delhi Colony Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Caress Skin Care Clinic,Karachi,Karachi City Malir Cantt Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,24.922955,67.184459
Case Of Existence Hospital,Karachi,"528 Public C,CP Berar Society Dharoji Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
CBM Cantonment Board Malir Healthcare Center,Karachi,Malir Cantonment Malir Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Caci Centre,Karachi,"No. 5, F-24, Beverly Estate, Block 9 Clifton Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Cancer Treatment Centre,Karachi,"M-3, APWA Complex, Mezzanine Floor, Garden Road Saddar Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Cantonment Board Hospital (Karachi),Karachi,"Cantonment Board Hospital, Malir Cantonment Malir Cantt Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Cantt. Dispensary (Korangi),Karachi,"Bhattai Colony, Korangi Creek Cantonment Korangi Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Capital Specialist Clinic (Gulzare Hijri),Karachi,"Capital Specialist Clinic, CS 250, Capital Cooperative Society Scheme 33, Gulzare Hijri CCHS Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Cardiac Care Center Hussaini Hospital,Karachi,114 Alamgir Road Bahadarabad Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,32.82479,-117.07147
Bukhari ENT Clinic,Karachi,"A-13/8, Azizabad, Federal B Area F.B Area Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bukhari Medical Centre & Maternity Home,Karachi,"Building # 83, Area 37-D, Main Road Landhi # 2 Landhi Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Burhani Hospital (BH),Karachi,Tayebjee Road Garikhata Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Burni Medical Centre,Karachi,"Plot 339 Korangi Crossing Rd, Bhittai Colony Block A Korangi Creek Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.81923,67.10547
Bushra Clinic,Karachi,"Plot # 26/794, Drigh Road, Cantt. Bazar Cantt Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Body Lab Physiotherapy of Fitness Centre,Karachi,"Plot No # 120-N, Muslim Commercial Street # 2, DHA, Phase 6 DHA Phase 6 Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Body Works,Karachi,"Suite # 503, 5th Floor, Al Khaleej Tower,  Shaheed-e-Milat Road, Karachi. Bahadarabad Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Body Works,Karachi,"Suite # 503, 5th Floor, Al Khaleej Tower, Shaheed-e-Milat Road Bahadarabad Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Blue.Health Care Clinic,Karachi,Main Shahbaz Road DHA City Karachi Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,24.807455,67.060828
Bluedot Healthcare,Karachi,"5-C, Shahbaz Commercial, Lane No. 4, Phase VI, DHA, Karachi DHA Phase 6 Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bluedot Healthcare,Karachi,"5 C, Shahbaz Commercial, Lane No.4, Street 26th  Phase 6 DHA Phase 6 Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bluedot Healthcare Clinic,Karachi,"5-C Shahbaz Commercial, Lane no. 4, Phase VI DHA City Karachi Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.796611,67.050948
Bismillah Dental Clinic (M. Uzair),Karachi,"Shop # 1, Zahid Supper Market, Sector # 1 Orangi Town Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bismillah Hospital Karachi,Karachi,"B/174, Block 5, Baloch Colony KAECHS Housing Society Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.860093,67.082225
Bilqees Memorial Hospital and Maternaty Home,Karachi,"Plot No: ST-9, Sector-31-G, Near Jama Masjid Al-Naseer, Allah Wala Town, Korangi Crossing Korangi Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bilqees Wali Ultrasound,Karachi,"Sector-9, Block-D, Saeedabad Baldia Town Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bio Dental Clinic,Karachi,"Shop no 4, Romasa Garden 4, E-8, Nazimabad No. 4 Nazimabad Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.914043,67.033765
Bismillah Dental,Karachi,"Shop # C-1, New Karachi # 5 Main Road, Opp. Dr.Rasheed Hospital New Karachi Town Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bismillah Dental Clinic,Karachi,"Shop # 12/5, Willayatabad Manghopir Road Wilayatabad Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bismillah Dental Clinic (Dr. Ibrahim),Karachi,"Awani Road, Sector 11.1/2 Orangi Town Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
BASM Diagnostics and pathological laboratory,Karachi,"Plot # A-347, Block-8, K.A.E.C.H.S Society KAECHS Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Be Empowering Communities,Karachi,"A817, Block 12 F.B Area Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Beach Recovery Centre (Rehabilitation),Karachi,"C-27, Beverly Estates, Plot # F-24, Block-9, Kehkashan Clifton Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Begum Zubaida Dental Surgery,Karachi,"St-7, Block 4, Gulshan.e.Iqbal Gulshan e Iqbal, Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,52.637023,1.327405
Behter Zindagi Center,Karachi,Mesham Lea Road Jubilee Chowk Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bhatti Dental clinic (Johar),Karachi,shop#4 sunny heights block 10-a Gulshan e Iqbal Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
BHO Clinic & Surgery Centre,Karachi,"Tanveer\'s Ultrasound Clinic, F-27, Block 9 Clifton Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bhura Clinic Kharadar,Karachi,"Daagha Palace Adamjee Dawood Road, Mithadar Kharadar Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.853587,66.996677
Bhuras Clinic,Karachi,Dagh Palace Admjee Dawood Road Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
BHY Jamiyat Hospital,Karachi,Khaliq-us-zaman Road? behind Afghan. Carpet? Block 8 Dehli Colony Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bilal And Bilal Assosiates Hospital,Karachi,"302, 3rd Floor Al Khaleej Tower, Shaheed E Millat Road Bahadarabad Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.88092,67.063828
Biloo Eye Clinic,Karachi,Najwani Palace Kharadar Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Baqai Medical University Hospital,Karachi,"Super Highway,Gadap Toll Plaza Karachi",https://static.marham.pk/assets/hospitals/1340/baqai-university-hospital-47_450X450.jpg,24.989097,67.21341
Baqai University Hospital,Karachi,"III-B, 1/8, Nawab Siddique Ali Khan Road, Nazimabad No. 3 Nazimabad Block 3 Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Barham Dental and Medical Care,Karachi,45c 12th Commercial St DHA phase 2 extension Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bari Dental Clinic,Karachi,"Suite Numbers 12, 13, & 14, Marhaba Glaxy, Block M, North Nazimabad Town North Nazimabad Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Barkat Clinic & Dental Surgery,Karachi,"L-110,Block 13-G Gulshan e Iqbal Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.922406,67.086761
Barkhia Memorial Hospital,Karachi,"Azeemia Public School Road, Sector 4 C Surjani Town Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
CAA Medical Centre,Karachi,"CAA, Airport Road, Star Gate Road, Faisal Cantonment Faisal Cantt Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Brain & Spinal Surgery (Hilal-e-Ahmer),Karachi,"Room # 9, Ground Floor, Hilal-e-Ahmer Clifton Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bridge View Consultant Clinics,Karachi,"Khaliq-uz-Zaman Road, Block 8 Clifton Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bright Smile Dental Clinic,Karachi,"line-5, Bilding # 11/C, Sehar Commercial Evenue DHA Phase 7 Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Banglow,Karachi,Gulshana Jamal Block F R 38 GULSHAN E JAMAL Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,24.897889,67.115708
Banglow,Karachi,Gulshana Jamal Block F R 38 GULSHAN E JAMAL Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,24.897889,67.115708
Baqai City Dental Hospital (Nazimabad),Karachi,"1/12, Near Karachi X-Ray, Nazimabad # 7 Nazimabad Block 7 Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Baqai Clinic (Karachi),Karachi,"63 H, Block no 6, Jamshed Town PECHS Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Baqai institute of diabetology and endocrinology,Karachi,58A Sindhi Muslim society Near Ghulistan Shah Abdul Latif School Sindhi Muslim Society Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Baqai Institution Of Diabetology and Endocrinology,Karachi,"58 A, Sindhi Muslim Cooperative Housing Society SMCHS Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bait Ul Ain,Karachi,A 108 work co operative society Block 19 Gulshan e Iqbal Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bait ul Sukoon Cancer Hospital,Karachi,"Plot No. SNPA 17-J, Block –3 KCHS Union, Karachi Memon Society Sindh Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.87291,67.073361
Bait-Ul-Sukoon Cancer Hospital,Karachi,"Plot No. S.N.P.A. 17-J, Block 4 KAECHS Karachi",https://static.marham.pk/assets/hospitals/168/bait-ul-sakoon-marham-15_450X450.png,24.861462,67.009939
Baldia Maternity Home,Karachi,"Korangi # 2.1/2, Opp. Chiniot Hospital Korangi 2 Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Banaras National Hospital,Karachi,"Sector 8-L, Orangi Town, Karachi Civil Lines Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Banglow,Karachi,Gulshana Jamal Block F R 38 GULSHAN E JAMAL Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,24.897889,67.115708
B.S.M General Hospital & Maternity Home,Karachi,"Main Road, Fareed Colony, Sector # 1, Near Govt. School Orangi Town Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Baba Fareed Medical Centre,Karachi,"Roman Building, Opposite Sobhraj Hospital, Near Urdu Bazar Burns Road Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Babar General Hospital & Maternity Home,Karachi,"S.T-12, Block-14, First Floor Habib Chambers, Near Civic Centre, Main University Road Gulshan e Iqbal Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Babar jee Dental Clinic,Karachi,"33-1, Area 4/A, Landhi # 5 Landhi Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Babar Psychiatric Hospital,Karachi,"Al-Sayed Centre, Main National Highway Quaidabad Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bahria International Hospital,Karachi,"Takbeer Block, Sector-B, Bahria Town Bahria Town Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Avecina Hospial,Karachi,gulshan block 6 Gulshan Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Awadh General Hospital,Karachi,"House No.400,Area C-1,Near Rizwan Sweet Landhi Rd, Sector 37 C Landhi Town, Karachi, Karachi City, Sindh Landhi Town Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Ayesha Clinic,Karachi,R1121 Block 17 Federal B Area Federal B Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Ayesha Memorial Hospital,Karachi,"A-336, Phase - II Gulshan-e-Hadeed Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Ayesha Welfare Medical Centre & Maternity Home,Karachi,"Faqeer Colony, Mominabad Road Orangi Town Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Azad Eye Clinic,Karachi,"Room No 3, Mezzanine Floor, Apwa Complex Opp Ankelseria Hospital, Garden Saddar Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Azeem Dental Clinic,Karachi,"Shop # 2, Masjid Gulzar-e-Madina Drigh Road Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Aziz Maternity Home,Karachi,"Nasir jump, Korangi Crossing Korangi Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Aziz Memorial Clinic,Karachi,"R-181, Sector 5-B/1, North North Karachi Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Aziz Tabba Kidney Centre,Karachi,"CS-52, Block-7 F.B Area Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Azra Dental Clinic (Karachi),Karachi,"Main Road, Korangi no.1, Near TOTAL Pump Korangi 1 Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
B.M.I Poly Clinic,Karachi,"Street No: 32-A, Block: 5 Clifton Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
BMI Polyclinic,Karachi,"Street # 32-A, Rojhan Street, Block 5, Clifton Clifton Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Body Experts Rehabilitation Center,Karachi,"The Plaza, Block 9 KDA Scheme 5 Clifton Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Bites And Braces Dental Clinic,Karachi,"Shop no 2 ,plot no 56, 10 commercial Street DHA Phase 4 Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Biyani Dental & Eye Clinic,Karachi,"Biyani Shoping Cetre, 2nd Floor, Room # 233 North Nazimabad Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,,
Blue Cross Clinic,Karachi,884 Jamshed Rd Jamshed Quarters Karachi,https://static.marham.pk/assets/images/default-hospital-image.jpg,24.881618,67.042768
Blue Shield Medical Centre,Karachi,"21-c, main khayaban e Jami, ph 8 DHA City Karachi Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.829901,67.068603
ATSAL DENTAL CLINIC,Karachi,"B 102, Block 2 Gulshan-e-Iqbal, Karachi Near Primeo Travel and tours Karachi",https://static.marham.pk/assets/images/default-hospital-image.jpg,24.925988,67.088341
